ME	condition	PSIs_condition	PSIs_background	Conditions_background	condition_mean	condition_std	background_mean	background_std	SSMD
chr12_+_44535056_44535074	L5b_Tph2	[0.8781362007168458, 1.0, 1.0]	[0.1770334928229665, 0.31925287356321835, 0.0, 0.0, 0.11805555555555555, 0.3206349206349206, 0.8571428571428571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.28181818181818186, 0.0, 0.45454545454545453]	['kidney-15.5_day', 'embryonic_facial_prominence-10.5_day', 'kidney-0_day', 'lung-15.5_day', 'embryonic_facial_prominence-12.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'lung-16.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.959378733572282	0.057447145902849765	0.16844687517186382	0.2297447276986126	3.3398285197264075
chr9_-_40300439_40300451	L5b_Tph2	[0.4444444444444444, 0.13333333333333333, 0.7142857142857143]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'liver-16.5_day', 'kidney-0_day', 'lung-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'kidney-16.5_day', 'lung-0_day', 'intestine-16.5_day', 'stomach-16.5_day']	0.4306878306878306	0.2373722120076352	0.0	0.0	1.8143986907531422
chr7_-_67244520_67244544	L5b_Tph2	[1.0, 1.0]	[0.013157894736842105, 0.05597826086956521, 0.05227987421383648, 0.16558441558441558, 0.023015873015873017, 0.0, 0.15711711711711712, 0.00684931506849315, 0.013157894736842105, 0.07066544566544566, 0.1563562925170068, 0.09662737244549634, 0.03125, 0.04861111111111112, 0.06983385254413291, 0.1469551282051282, 0.10306767868437697, 0.009259259259259259, 0.03, 0.16059713559713562, 0.0, 0.053425879719941324, 0.05879120879120879, 0.23098791755508175, 0.1853151565415716, 0.03314393939393939, 0.20599517578440296, 0.05, 0.022222222222222223, 0.06666666666666667, 0.00980392156862745, 0.08156647569298173, 0.07427342596834122, 0.011363636363636364, 0.11454154311297168, 0.09081983308787432, 0.012345679012345678, 0.07493150480955359, 0.28849052540913006]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.07884740084801474	0.06982754807050519	13.191822204925387
chr10_-_5426254_5426275	L5b_Tph2	[1.0, 1.0]	[0.07222222222222223, 0.0, 0.0, 0.0, 0.0]	['liver-8_week', 'liver-16.5_day', 'spleen-0_day', 'liver-15.5_day', 'lung-0_day']	1.0	0.0	0.014444444444444446	0.02888888888888889	34.11538461538461
chrX_-_73855651_73855663	L5b_Tph2	[1.0, 1.0, 1.0]	[0.8, 0.10238095238095238, 0.39999999999999997, 0.6909090909090909, 0.1875, 0.1, 0.0, 0.0, 0.8, 0.8, 1.0, 0.75, 0.0, 0.06, 0.8823529411764706, 0.9583333333333334, 0.4764705882352941, 0.0, 0.8571428571428571, 0.7506833036244801]	['intestine-0_day', 'kidney-15.5_day', 'stomach-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'kidney-0_day', 'lung-15.5_day', 'embryonic_facial_prominence-12.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'bladder-0_day', 'kidney-16.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.48078865334012394	0.37270175137933526	1.3931014403294915
chr4_+_138095908_138095929	L5b_Tph2	[1.0, 0.34177215189873417]	[0.0, 0.0, 0.00423728813559322, 0.0, 0.003355704697986577, 0.0, 0.030555555555555555, 0.0, 0.0, 0.009873188405797102, 0.0, 0.008333333333333333, 0.0, 0.0, 0.0, 0.0, 0.03740072440163184, 0.0, 0.0, 0.011363636363636364, 0.031235750113999088, 0.013250263250263251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012195121951219513, 0.013450502152080344, 0.03190476190476191, 0.0, 0.01619644723092999, 0.020146520146520144]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.6708860759493671	0.32911392405063294	0.006243558913930982	0.010505710950545066	2.0184626173875775
chr13_-_58393852_58393868	L5b_Tph2	[0.5230769230769231, 0.5666666666666667, 0.6037735849056604]	[0.40574048913043476, 0.3976145788645789, 0.23510416666666667, 0.3235294117647059, 0.23602251407129457, 0.37335741456010557, 0.19983766233766234, 0.4267543859649123, 0.21464285714285714, 0.3201921733053809, 0.3177166613367445, 0.32411317567567566, 0.23992374727668844, 0.23370181405895693, 0.37667454688731283, 0.4636502342464019, 0.30864433811802233, 0.4038244766505636, 0.44698930296756384, 0.45741126689402556, 0.27396036387264455, 0.13700659654127295, 0.3131176999101527, 0.278657616892911, 0.23352073963018494, 0.2554692823075176, 0.24689833113746157, 0.2701923076923077, 0.17868819776714512, 0.2802564102564103, 0.2636880165289256, 0.32480759980759977, 0.2446927066092905, 0.4853113983548766, 0.4091432946486138, 0.2892416225749559, 0.35104881769641494, 0.3282608695652174, 0.21687924181530321]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.5645057248830834	0.03297969132278653	0.3099047777315323	0.08450141625089302	2.806783604227221
chr9_+_81639160_81639183	L5b_Tph2	[1.0, 0.8032786885245902]	[0.23333333333333334, 0.2, 0.06666666666666667, 0.0, 0.0, 0.6153846153846154]	['embryonic_facial_prominence-13.5_day', 'stomach-0_day', 'embryonic_facial_prominence-12.5_day', 'embryonic_facial_prominence-11.5_day', 'stomach-15.5_day', 'lung-0_day']	0.9016393442622951	0.09836065573770492	0.1858974358974359	0.21222628399168353	3.059877093509016
chr2_+_180978411_180978441	L5b_Tph2	[1.0, 1.0, 1.0]	[0.0, 0.0, 0.005555555555555556, 0.08347283317041382, 0.012195121951219513, 0.0, 0.07085062468436423, 0.014705882352941176, 0.0, 0.026647286821705425, 0.02514124293785311, 0.03676470588235294, 0.0125, 0.010869565217391304, 0.0, 0.007352941176470588, 0.05596802986043492, 0.0, 0.0, 0.08662280701754385, 0.02332285115303983, 0.079928168757956, 0.0, 0.006578947368421052, 0.1459196393158657, 0.0, 0.0, 0.0, 0.02666666666666667, 0.0, 0.020067728583970903, 0.0, 0.013157894736842105, 0.04326494201605709, 0.07851473922902494, 0.04353741496598639, 0.0, 0.03125, 0.02762780697563306]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.025345728112761805	0.03290030394076779	29.62447622496015
chr1_+_34296741_34296759	L5b_Tph2	[1.0, 1.0, 1.0]	[0.0, 0.125, 0.4097222222222222, 0.8742678889737713, 0.6061698717948718, 0.9865834457939722, 0.8163054695562435, 0.7735042735042735, 0.06666666666666667, 0.7787356321839081, 0.4501466275659824, 0.7027668845315904, 0.7898550724637681, 0.36231884057971014, 0.04006410256410256, 0.3333333333333333, 0.0, 0.5961538461538461, 0.6932447397563676, 0.6111111111111112, 0.4065934065934066, 0.9278499278499278, 0.8090681248575985, 0.5293103448275862, 0.7272727272727273, 0.7914438502673797, 0.9, 0.6143451143451144, 0.8046633126934984, 0.7666666666666666, 0.6643356643356644, 0.698136645962733, 0.790909090909091, 0.3626373626373627, 0.5309829059829059, 0.5356999276877573]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.5798851417123656	0.27008509894825383	1.5554906950572829
chr7_+_67224375_67224401	L5b_Tph2	[1.0, 1.0, 1.0]	[0.0, 0.0, 0.0, 0.0, 0.041348855881172215, 0.026373626373626374, 0.027777777777777776, 0.0, 0.0, 0.018518518518518517, 0.0, 0.0, 0.038461538461538464, 0.0, 0.0, 0.0, 0.06972193329172734, 0.0, 0.0, 0.10714285714285714, 0.10714285714285714, 0.08888888888888889, 0.0, 0.029101019462465245, 0.008620689655172414, 0.0196078431372549, 0.0, 0.022222222222222223, 0.0, 0.0, 0.0, 0.009259259259259259, 0.0, 0.03333333333333333, 0.019230769230769232, 0.02, 0.0, 0.0, 0.06646825396825397]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.019313339583274216	0.029681070067456183	33.040812146863935
chr7_+_99456996_99457011	L5b_Tph2	[1.0, 1.0, 1.0]	[0.0, 0.0, 0.0, 0.0, 0.018518518518518517, 0.0, 0.0, 0.07142857142857142, 0.0, 0.024758454106280192, 0.04, 0.08444816053511706, 0.0, 0.0, 0.0, 0.008064516129032258, 0.0425534991324465, 0.0, 0.0, 0.03125, 0.04285714285714286, 0.010638297872340425, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053613053613053616, 0.03446969696969697, 0.021739130434782608, 0.0, 0.03333333333333333, 0.11407407407407406]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'lung-16.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.017614768892010538	0.02709867266460224	36.25215313188511
chr11_+_94079198_94079210	L5b_Tph2	[0.425531914893617, 0.34814814814814815, 0.2727272727272727]	[0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015151515151515152, 0.013157894736842105, 0.0, 0.0, 0.0, 0.0]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.3488024452563459	0.06238394956731248	0.0014759786227930272	0.005359497358492678	5.5471279155283115
chr3_-_144699853_144699877	L5b_Tph2	[1.0, 1.0, 1.0]	[0.0, 0.0, 0.009259259259259259, 0.007069660438813682, 0.0, 0.0, 0.0063200868300244215, 0.0009140767824497258, 0.0007122507122507123, 0.06208394623748954, 0.0034482758620689655, 0.0, 0.0, 0.0014124293785310734, 0.0, 0.0, 0.031682626435514755, 0.0, 0.0010121457489878543, 0.031617860781176364, 0.026852505292872267, 0.012504407567793903, 0.0, 0.0024509803921568627, 0.0, 0.0011013215859030838, 0.0, 0.0, 0.0022626287445993813, 0.0, 0.007895330475975638, 0.0006963788300835655, 0.0, 0.0190983363775485, 0.019704804998922645, 0.006355858215470578, 0.0, 0.0038461538461538464, 0.023598878007384038]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.007228210328241811	0.012739874296697793	77.92634107301099
chr2_+_92351608_92351631	L5b_Tph2	[1.0, 1.0]	[0.014705882352941176, 0.059907834101382486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10553476695718077, 0.0, 0.0, 0.0, 0.0, 0.01282051282051282, 0.0, 0.017126148705096073, 0.0, 0.0, 0.03864734299516908, 0.06944444444444445, 0.06351351351351352, 0.14285714285714285, 0.0125, 0.0, 0.0, 0.0, 0.0, 0.09090909090909091, 0.03571428571428571, 0.0, 0.0, 0.08930669800235018, 0.07352941176470588, 0.08020050125313283, 0.0, 0.0, 0.027777777777777776]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.025256631193749365	0.037789871126180846	25.793773298447366
chr13_-_37983094_37983109	L5b_Tph2	[1.0, 1.0, 1.0]	[0.0013297872340425532, 0.0015730892901310908, 0.01686877518845419, 0.009556669248878283, 0.00567478298394994, 0.001861196044288427, 0.01613262579330193, 0.00522367703218767, 0.001893939393939394, 0.023321100207573206, 0.01451771558624414, 0.011538091889950579, 0.0032074639735942593, 0.0, 0.004043665356844384, 0.002364764457441105, 0.01714925399364856, 0.0009646091613304728, 0.0, 0.024109732925435518, 0.011682891060989124, 0.011443081779884408, 0.0020719420921901516, 0.00988355352587067, 0.003926701570680628, 0.0, 0.011186143913939095, 0.0, 0.004150670338284658, 0.004173079414258013, 0.002634540831214307, 0.002707956721377968, 0.0, 0.010105369151652463, 0.016353143945490638, 0.0072978090908458, 0.0023938653475574626, 0.011946481249593183, 0.018327706005995273]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	1.0	0.0	0.007477330148745118	0.00677241498180485	146.55372899000164
chr3_+_28625198_28625222	L5b_Tph2	[0.8596491228070176, 1.0, 1.0]	[0.125, 0.0, 0.49134199134199136, 0.35416666666666663, 0.0, 0.19230769230769232, 0.45814679148012477, 0.2, 0.5, 0.22727272727272727, 0.3, 0.2, 0.16666666666666666, 0.03333333333333333, 0.2, 0.0, 0.15555555555555556, 0.3155080213903743]	['embryonic_facial_prominence-13.5_day', 'liver-8_week', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'stomach-16.5_day', 'embryonic_facial_prominence-14.5_day']	0.9532163742690059	0.06616203800575883	0.21773885811195182	0.15639294336178644	4.331124093520543
chr12_+_44597781_44597793	L5b_Tph2	[0.5625, 0.5650485436893203, 0.4396135265700483]	[0.03333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019307832422586522, 0.0, 0.0, 0.0, 0.0, 0.05]	['kidney-15.5_day', 'embryonic_facial_prominence-10.5_day', 'limb-15.5_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'lung-16.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day']	0.5223873567531229	0.0585391834080185	0.006842744383727991	0.014790889636201017	8.538495680781553
chr10_-_31343011_31343026	L5b_Tph2	[1.0, 1.0, 0.8181818181818182]	[0.0, 0.005319148936170213, 0.03125, 0.07272727272727272, 0.00641025641025641, 0.0, 0.09002085693686271, 0.013357619914996965, 0.008620689655172414, 0.013018242122719735, 0.0, 0.020559386215758386, 0.009259259259259259, 0.027002302193141887, 0.008768844221105528, 0.0, 0.0, 0.009036144578313253, 0.03163241745555299, 0.060897435897435896, 0.04241293532338308, 0.022727272727272728, 0.09090909090909091, 0.013676540850453894, 0.0, 0.024752475247524754, 0.003937007874015748, 0.0, 0.0, 0.03180785459266472, 0.02073365231259968, 0.0332244008714597, 0.006578947368421052, 0.0, 0.013227513227513227]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.9393939393939394	0.08570991287109664	0.020339073366526222	0.024287835321447557	10.31663815472704
chr12_-_76961262_76961289	L5b_Tph2	[0.2, 0.5789473684210527, 0.7333333333333333]	[0.06696428571428571, 0.011904761904761904, 0.0, 0.051587301587301584, 0.023809523809523808, 0.0374331550802139, 0.0, 0.15037593984962405, 0.08199183857078594, 0.05555555555555555, 0.08173076923076923, 0.13852813852813853, 0.043478260869565216, 0.10833333333333334, 0.08823529411764706, 0.09545454545454546, 0.05654761904761904, 0.17083333333333334, 0.1581439393939394, 0.13471177944862153, 0.14715719063545152, 0.08585858585858586, 0.09722222222222221, 0.06118881118881119, 0.09906270200387848, 0.041188197767145135, 0.05822091994692613, 0.11484593837535013, 0.08391608391608392, 0.1267531984923289, 0.2095238095238095, 0.016666666666666666, 0.03645833333333333, 0.07692307692307693, 0.030555555555555555, 0.106203007518797, 0.02488425925925926, 0.0966117216117216, 0.07102784602784602]	['limb-10.5_day', 'limb-11.5_day', 'embryonic_facial_prominence-13.5_day', 'intestine-0_day', 'kidney-15.5_day', 'liver-8_week', 'stomach-0_day', 'liver-16.5_day', 'spleen-0_day', 'embryonic_facial_prominence-10.5_day', 'embryonic_facial_prominence-15.5_day', 'limb-15.5_day', 'liver-13.5_day', 'kidney-0_day', 'lung-15.5_day', 'limb-12.5_day', 'embryonic_facial_prominence-12.5_day', 'liver-12.5_day', 'liver-11.5_day', 'embryonic_facial_prominence-11.5_day', 'intestine-15.5_day', 'stomach-15.5_day', 'liver-15.5_day', 'limb-13.5_day', 'bladder-0_day', 'thymus-0_day', 'limb-14.5_day', 'liver-0_day', 'lung-16.5_day', 'liver-14.5_day', 'kidney-16.5_day', 'lung-0_day', 'lung-14.5_day', 'intestine-16.5_day', 'intestine-14.5_day', 'stomach-16.5_day', 'kidney-14.5_day', 'stomach-14.5_day', 'embryonic_facial_prominence-14.5_day']	0.5040935672514619	0.22407354413713304	0.08050993593990806	0.04879911453575843	1.847082599850842
