ME	condition	PSIs_condition	PSIs_background	Conditions_background	condition_mean	condition_std	background_mean	background_std	SSMD
chr2_-_38296685_38296700	Inh_L1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.12524519125574693, 0.0023809523809523807, 0.031928400561058605, 0.007050277738213929, 0.061224489795918366, 0.03998900964626771, 0.06557712144222873, 0.004729041521958394, 0.01092896174863388, 0.020833333333333332, 0.0, 0.030005127292635214, 0.19989588341991088, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42857142857142855, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	1.0	0.0	0.047244585334934114	0.09476361828080448	10.054021067893922
chr20_+_16047673_16047676	Inh_L1	[0.5555555555555556, 0.5, 1.0, 0.7857142857142857, 0.8947368421052632, 0.5714285714285714, 0.6, 1.0, 0.875, 1.0, 0.7777777777777778, 0.6666666666666666, 0.5555555555555556, 0.18181818181818182, 0.75, 0.6363636363636364]	[0.4, 0.2857142857142857, 0.18, 0.4188200280112045, 0.5714285714285714, 0.362962962962963, 0.41428571428571426, 0.375, 0.4666666666666667, 0.6000000000000001, 0.375, 0.0, 0.8, 0.0]	['Fibroblast', 'iPSC', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'white_blood_cells', 'lung', 'kidney', 'lymph_node', 'testes', 'ovary']	0.7094135670615933	0.21432423118028612	0.3749913020763861	0.20868933705905596	1.1179370664539978
chr5_-_132706450_132706459	Inh_L1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9809523809523809, 1.0, 1.0, 1.0]	[0.9196186618877434, 0.7656022408963585, 0.7521687673289503, 0.6163278388278389, 0.7692307692307693, 0.6743909685086156, 0.7976849658864499, 0.599356345408977, 0.7863704922528453, 0.7230769230769231, 0.8318515011621107, 0.8553152451022578, 0.7777777777777778, 1.0, 1.0, 0.23809523809523808, 0.6724137931034483, 0.26713709677419356, 0.0, 1.0, 0.9546557067780622, 1.0, 0.9393939393939394]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'colon', 'prostate', 'white_blood_cells', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'ovary']	0.9994047619047619	0.0033141454540654967	0.7365420987605434	0.2541706109152606	1.0341098031751332
chr1_+_204950556_204950574	Inh_L1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.6896820598126293, 0.6862295397427987, 0.7454545454545455, 0.7142857142857143, 0.2659214230988425, 0.465034965034965, 0.8500000000000001, 0.4444444444444444, 0.6218487394957983, 0.047619047619047616, 0.07866393701967267, 0.7383738743387867, 0.75, 1.0, 0.8166666666666667, 0.2857142857142857, 0.2, 0.9, 1.0]	['Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'colon', 'prostate', 'kidney', 'thyroid', 'testes', 'ovary']	1.0	0.0	0.5947336443541156	0.2902314815235756	1.3963556038732639
chr6_+_87330691_87330712	Inh_L1	[0.5, 1.0, 0.8235294117647058, 0.9375, 0.42105263157894735, 1.0, 0.7723577235772358, 0.6470588235294118, 0.7322834645669292, 1.0, 1.0, 0.42857142857142855, 1.0, 1.0, 1.0, 0.5, 0.9069767441860465, 1.0, 1.0, 0.6, 0.5, 0.7894736842105263, 0.7627118644067796, 0.5319148936170213, 1.0, 0.8823529411764706, 0.9473684210526315, 1.0, 1.0]	[0.0, 0.008163265306122448, 0.0, 0.0, 0.12045579101205699, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'embryonic_stem_cells', 'H9_ES_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'breast', 'colon', 'prostate', 'thyroid', 'lymph_node', 'testes', 'adipose', 'ovary']	0.8166604149047633	0.20552922475033472	0.008038691019886215	0.029092855260986438	3.895506455013479
chr6_-_117577447_117577471	Inh_L1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9649122807017544, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.18547275737717123, 0.12891387468009874, 0.0569675412365438, 0.007514353259034111, 0.03125, 0.02111713464924474, 0.08888888888888888, 0.08830297335992227, 0.11133045902147966, 0.025744896932878725, 0.03001012611617417, 0.02506265664160401, 0.09834294786845343, 0.06687579763160478, 0.28261183261183265, 0.2923076923076923, 0.42857142857142855, 0.7431372549019608, 0.17307692307692307, 0.03225806451612903, 0.5545454545454546, 0.0, 0.0, 0.0, 0.6799999999999999]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'prostate', 'white_blood_cells', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'ovary']	0.9988681380871534	0.006199463016470469	0.16609212232778078	0.21096571164093517	3.9457439443138123
chr6_-_85538837_85538864	Inh_L1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.9303508439778727, 0.8374562660214582, 0.6589155969272085, 0.5357410913823916, 0.6292428198433421, 0.5605109176537748, 0.48366013071895425, 0.7854152476723217, 0.8225689119065881, 0.7159212138886509, 0.6571828920143526, 0.595764652014652, 0.5450444239813064, 0.94666722766822, 0.6580430151858723, 0.7312977099236642, 0.7866666666666666, 0.9580658964484381, 0.42690207499089916, 0.24801587301587302, 0.6055555555555556, 0.5799396681749622, 0.40405701754385964, 0.6739731990175046, 0.7323529411764705, 0.36363636363636365, 0.9675925925925926]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	1.0	0.0	0.6607607707259191	0.1829342859183447	1.8544321944411508
chr8_+_42396677_42396680	Inh_L1	[0.9969604863221885, 1.0, 1.0, 1.0, 1.0, 1.0, 0.995640802092415, 1.0, 0.9976228209191759, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9722222222222222, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9914772727272727, 0.9971671388101983, 1.0, 0.9966139954853274, 1.0, 1.0, 0.9954614220877458, 1.0, 1.0, 1.0]	[0.39999999999999997, 0.22291666666666668, 0.0012173038229376257, 0.0013459642737209277, 0.014492753623188406, 0.10932726753209904, 0.11801345346274823, 0.02892041684714878, 0.0, 0.0, 0.06695813703399377, 0.046913108372604616, 0.08710103481406739, 0.38745019920318724, 0.51986909770921, 0.5866979091564528, 0.03407960199004975, 0.29081632653061223, 0.023235499650593988, 0.6385850991114148, 0.2740622788393489, 0.11415362731152205, 0.013333333333333334, 0.053759398496240604, 0.2054000565450947]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.9982777624444409	0.004985863332576374	0.16954594137304946	0.1922817639562046	4.308538364012479
chr3_+_184843239_184843245	Inh_L1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.36512746512746513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17108159392789374, 0.1319381966311791, 0.02380952380952381, 0.004329004329004329, 0.006338579433091629, 0.03338744588744588, 0.025, 0.0, 0.0, 0.0, 0.3422222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	1.0	0.0	0.04596808464032607	0.10180919494061548	9.370783414171514
chr2_-_162512653_162512674	Inh_L1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 0.9495798319327731, 0.9805825242718447, 1.0]	[0.06274509803921569, 0.0, 0.0]	['Fibroblast', 'human_embryonic_stem_cells', 'Astrocyte']	0.9604619252820281	0.16631398645042328	0.02091503267973856	0.029578322873162775	5.561959900600204
chr11_-_75439339_75439354	Inh_L1	[0.14285714285714285, 0.2, 0.6428571428571429, 1.0, 0.8947368421052632, 1.0, 0.6363636363636364, 1.0, 1.0, 1.0]	[0.21944444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285, 0.022095959595959596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lymph_node', 'testes', 'adipose', 'ovary']	0.7516814764183185	0.3207702828801278	0.020231449836712996	0.056789240644171145	2.2453751919409415
chr7_-_128393721_128393738	Inh_L1	[0.5714285714285714, 0.9411764705882353, 0.55, 0.7647058823529411, 0.8125, 1.0, 0.7, 0.9705882352941176, 0.8985507246376812, 1.0, 1.0, 1.0]	[0.11336840562749093, 0.0035058514931396285, 0.014688296088290143, 0.018077601410934743, 0.0, 0.0, 0.05073891625615764, 0.0, 0.006118575694047393, 0.022988505747126436, 0.024193548387096774, 0.012221021838099302, 0.11856261022927689, 0.02254179130478616, 0.07272727272727272, 0.0037313432835820895, 0.17045454545454547, 0.4907766990291262, 0.20960295475530932, 0.0, 0.11219512195121951, 0.07142857142857142, 0.5980769230769231, 0.0024875621890547263, 0.09741677278515554, 0.2181897050318103]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'ovary']	0.8507458236917955	0.16175819052649923	0.09438817676111601	0.14568828838153075	3.474403307691395
chr2_+_27435722_27435746	Inh_L1	[0.06382978723404255, 1.0, 0.7333333333333333, 0.5163398692810458, 0.7586206896551724, 0.43243243243243246, 0.5, 1.0, 1.0, 0.64, 0.11627906976744186, 0.4098360655737705, 1.0, 0.6304347826086957, 0.5514018691588785, 0.5384615384615384, 0.058823529411764705]	[0.0391531082744293, 0.0012370113805047008, 0.0, 0.0030303030303030303, 0.012605042016806723, 0.002325581395348837, 0.0, 0.06514886150521476, 0.059261011004788706, 0.002808797315717731, 0.0, 0.0, 0.0, 0.0005249854170717481, 0.04888888888888889, 0.06244180939833114, 0.0, 0.0, 0.0018867924528301887, 0.0, 0.0, 0.0, 0.0036496350364963502, 0.0, 0.004449409634609087, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.5852819392304774	0.30520074512847317	0.010978972741119327	0.021063764810598132	1.8772564494503212
chr6_-_152511570_152511591	Inh_L1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.06893755121877457, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'Fibroblast_line_1', 'white_blood_cells', 'adipose']	1.0	0.0	0.013787510243754913	0.027575020487509826	35.76470560386174
chr8_+_93702519_93702543	Inh_L1	[0.9166666666666666, 1.0, 0.5, 1.0, 1.0, 1.0, 0.9774011299435028, 0.9577464788732394, 0.9647058823529412, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9090909090909091, 0.967741935483871, 0.9420289855072463, 0.9655172413793104, 0.8947368421052632, 0.9230769230769231, 0.9642857142857143, 0.9791666666666666, 1.0, 1.0]	[0.0, 0.008730158730158729, 0.0, 0.023265160426102667, 0.03837001605849793, 0.0030303030303030303, 0.0, 0.001222992254382389, 0.0013440860215053762, 0.075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'colon', 'prostate', 'lung', 'kidney', 'thyroid', 'testes', 'adipose', 'ovary']	0.9607643232907674	0.09255087166583298	0.007945406132681585	0.01853555106662609	10.094626934466024
chr8_+_103716308_103716320	Inh_L1	[1.0, 0.8484848484848485, 1.0, 1.0, 0.9444444444444444, 0.9014084507042254, 0.8661087866108786, 0.8461538461538461, 1.0, 1.0, 0.5666666666666667, 0.9466666666666667, 0.7777777777777778, 0.9007633587786259, 0.9019607843137255, 0.8611111111111112, 0.9608938547486033, 0.9316239316239316, 0.954225352112676, 0.5643564356435643, 0.8656716417910447, 0.69, 1.0, 0.6923076923076923, 1.0]	[0.11526695526695527, 0.0, 0.0, 0.023622047244094488, 0.0625, 0.050708231742714494, 0.0, 0.0, 0.125]	['Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'H9_ESCs', 'embryonic_stem_cells', 'H9_ES_cells', 'Human_ESC', 'iPS_Cell']	0.8808250259976131	0.12774204088862828	0.04189969269486269	0.04731312787949611	6.158494549514794
chr5_+_67094156_67094165	Inh_L1	[1.0, 0.8333333333333334, 0.9130434782608695, 0.875, 0.8571428571428571]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'embryonic_stem_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'colon', 'white_blood_cells', 'thyroid', 'testes', 'adipose']	0.895703933747412	0.05828212511093027	0.0	0.0	15.368415822906071
chr11_+_70365940_70365967	Inh_L1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9230769230769231]	[0.03918353855706816, 0.0, 0.007326892109500806, 0.0032679738562091504, 0.0, 0.0, 0.16124450146627567, 0.00518000518000518, 0.0, 0.0, 0.0, 0.006330168249208729, 0.07211862211862212, 0.1128926628926629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_2', 'H9_ESCs', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.9935897435897436	0.02126041532279101	0.015674783247290488	0.03884094035887082	22.08533255154022
chr20_+_35554371_35554386	Inh_L1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9736842105263158, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9822222222222222, 0.855072463768116, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0]	[0.056286615137443895, 0.002176317283475922, 0.00044603477886836205, 0.0, 0.007736943907156673, 0.0, 0.04096912683508722, 0.06345220281092019, 0.003306617486224585, 0.0, 0.001282051282051282, 0.00046430552138634575, 0.014037555738806643, 0.06384044580047998, 0.14837377700280927, 0.0, 0.004735191860589126, 0.0, 0.0, 0.003236245954692557, 0.010261940376387101, 0.0012135922330097086, 0.0, 0.00031152647975077883, 0.008262054900002081, 0.0, 0.0009652509652509653]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.9836764238494788	0.06239916355628165	0.015976214679792322	0.03252085217011938	13.752539644421462
chr14_-_29656475_29656499	Inh_L1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4, 1.0, 1.0]	[0.75, 0.10594107230105433, 0.6868253968253968, 0.9, 0.0, 0.0, 0.5333333333333333, 0.6575137231926264, 0.3406730671239564, 0.875, 0.27249355907250644, 0.3936282379710167, 0.7433862433862434, 0.0, 0.0, 0.5789473684210527, 0.0, 0.0, 0.7837837837837838, 0.18831168831168832]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'colon', 'prostate', 'thyroid', 'lymph_node', 'testes', 'ovary']	0.9625	0.14523687548277814	0.3904918736861329	0.32946956239690856	1.588642160035409
chr2_+_135167692_135167713	Inh_L1	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9555555555555556, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8421052631578947, 1.0, 1.0, 1.0, 1.0]	[0.043702834869322804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010691823899371069, 0.019121227051513128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05925925925925926, 0.01818181818181818, 0.0, 0.0, 0.0032258064516129032, 0.0, 0.0, 0.0, 0.05271028037383177, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'Fibroblast_line_2', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.989350569405971	0.03609290606553071	0.007389037503097468	0.0163577761066509	24.780305544648858
chr3_+_141916554_141916574	Inh_L1	[1.0, 1.0, 0.8709677419354839, 0.5555555555555556, 0.7586206896551724, 1.0, 0.9, 0.7142857142857143, 0.3333333333333333, 0.8604651162790697, 0.9444444444444444, 1.0]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.02686921845199849, 0.02277194355241736, 0.0009881422924901185, 0.0, 0.0, 0.0, 0.007407407407407408, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04918032786885246, 0.0, 0.0, 0.0]	['Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'ovary']	0.8281393829573976	0.19929977421627632	0.004661610416224602	0.011823453118570902	4.124603223129827
chr2_-_127053421_127053445	Inh_L1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[0.07088289406321897, 0.0, 0.02197125962303666, 0.016214177978883863, 0.037037037037037035, 0.0, 0.13539473684210526, 0.004010001415294617, 0.03703011616680681, 0.013157894736842105, 0.0, 0.026878384773121614, 0.12049870687551846, 0.40177468545845335, 0.0, 0.0, 0.014632886695549883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'H9_ESCs', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'Induced_pluripotent_stem_cells_cell_line', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	1.0	0.0	0.034595491602533404	0.08152283618918922	11.842135940377027
chr4_-_82899712_82899737	Inh_L1	[0.7777777777777778, 0.8545454545454545, 0.7073170731707317, 0.20833333333333334, 1.0, 0.42857142857142855, 0.6363636363636364, 0.6170212765957447, 0.5454545454545454, 1.0]	[0.09780165539064598, 0.07146185818434624, 0.0734232758229149, 0.1802754263280579, 0.006622516556291391, 0.0, 0.11411524921363798, 0.12712592728823113, 0.06230698323425758, 0.17506313279082045, 0.16666666666666666, 0.12321070638230804, 0.027126872176047243, 0.09987089113525897, 0.0, 0.0, 0.0, 0.2765957446808511, 0.044444444444444446, 0.023255813953488372, 0.20967741935483872, 0.0, 0.043478260869565216, 0.0, 0.0, 0.12643678160919541]	['Fibroblast', 'Fetal_Lung_Fibroblast', 'iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'Fibroblast_line_1', 'H9_ESCs', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'Human_ESC', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'iPS_Cell', 'breast', 'colon', 'prostate', 'white_blood_cells', 'lung', 'kidney', 'thyroid', 'lymph_node', 'testes', 'adipose', 'liver', 'ovary']	0.6775384525812651	0.2356206574148885	0.07880613946468722	0.07579813377207179	2.418998016355553
chr10_-_77025445_77025457	Inh_L1	[1.0, 0.9411764705882353, 1.0, 0.8, 0.6388888888888888, 0.503448275862069, 1.0, 1.0, 0.7777777777777778, 0.6842105263157895, 0.6086956521739131, 0.9661016949152542, 0.9722222222222222, 1.0, 0.8108108108108109, 0.8780487804878049, 0.7914691943127962, 1.0, 0.898876404494382, 0.9294117647058824, 0.6, 1.0, 0.8769230769230769]	[0.0044444444444444444, 0.0, 0.0, 0.21153846153846154, 0.0, 0.0, 0.0, 0.0, 0.36896551724137927, 0.0, 0.0, 0.0, 0.0, 0.0]	['iPSC', 'Induced_pluripotent_stem_cells', 'human_embryonic_stem_cells', 'embryonic_stem_cells', 'Human_pluripotent_stem_cell_line', 'H9_ES_cells', 'human-induced_pluripotent_stem_cell_HiPSC', 'Astrocyte', 'colon', 'prostate', 'lymph_node', 'testes', 'liver', 'ovary']	0.8555678930643001	0.15169797542272015	0.041782030230306084	0.1057164313513651	4.401206761354943
